ID,person,changetype,conversion,prevyear,overallLabel,Long,Lat,MGRS,p1_date,p1,p2_date,p2,p3_date,p3,p4_date,p4,p5_date,p5,p6_date,p6,p7_date,p7,p8_date,p8,p9_date,p9,p10_date,p10,p11_date,p11,p12_date,p12,p13_date,p13,p14_date,p14,p15_date,p15,p16_date,p16,p17_date,p17,p18_date,p18,p19_date,p19,p20_date,p20,p21_date,p21,p22_date,p22,p23_date,p23,p24_date,p24,p25_date,p25,p26_date,p26,p27_date,p27,p28_date,p28,p29_date,p29,p30_date,p30,p31_date,p31,p32_date,p32,p33_date,p33,p34_date,p34,p35_date,p35,p36_date,p36,p37_date,p37,p38_date,p38,p39_date,p39,p40_date,p40,p41_date,p41,p42_date,p42,p43_date,p43,p44_date,p44,p45_date,p45,p46_date,p46,p47_date,p47,p48_date,p48,p49_date,p49,p50_date,p50,p51_date,p51,p52_date,p52,p53_date,p53,p54_date,p54,p55_date,p55,p56_date,p56,p57_date,p57,p58_date,p58,p59_date,p59,p60_date,p60,p61_date,p61,p62_date,p62,p63_date,p63,p64_date,p64,p65_date,p65,p66_date,p66,p67_date,p67,p68_date,p68,p69_date,p69,p70_date,p70,p71_date,p71,p72_date,p72,p73_date,p73
209941_14,Anya,Crop cycle change,no,false,VLmaj,44.5860258968327,25.1158071124108,38RMN,2024-01-05,noChange,NA,noChange,2024-01-13,noChange,2024-01-20,noChange,NA,noChange,2024-01-28,noChange,2024-02-04,noChange,2024-02-09,noChange,2024-02-14,noChange,2024-02-19,noChange,2024-02-24,noChange,2024-02-29,noChange,2024-03-05,noChange,2024-03-10,noChange,2024-03-15,noChange,NA,noObs,2024-03-25,VLsub,2024-03-30,noObs,2024-04-04,VLmin,2024-04-09,VLmin,2024-04-14,VLmin,2024-04-19,VLmin,2024-04-24,VLmin,NA,VLmin,2024-05-04,VLmin,2024-05-09,VLmin,2024-05-14,VLmin,2024-05-19,VLmin,2024-05-24,VLsub,2024-05-29,VLsub,2024-06-03,VLsub,2024-06-08,VLsub,2024-06-13,VLsub,2024-06-18,VLsub,2024-06-23,VLsub,2024-06-28,VLsub,2024-07-03,VLsub,2024-07-08,VLmin,2024-07-13,VLmin,2024-07-18,VLmin,2024-07-23,VLmaj,2024-07-28,VLmaj,2024-08-02,VLmaj,2024-08-07,VLmaj,2024-08-12,VLmaj,2024-08-17,VLmaj,2024-08-22,VLmaj,2024-08-27,VLmaj,2024-09-01,VLmin,2024-09-06,VLmin,2024-09-11,VLmin,2024-09-16,VLmin,2024-09-21,VLmin,2024-09-26,VLmaj,2024-10-01,VLmaj,2024-10-06,VLmaj,2024-10-11,VLmaj,2024-10-16,VLmaj,2024-10-21,VLmaj,2024-10-26,VLmaj,NA,VLmaj,2024-11-05,VLmaj,2024-11-10,VLmaj,2024-11-15,VLmaj,2024-11-20,VLmaj,NA,VLmaj,2024-11-28,VLmin,2024-12-05,VLmin,2024-12-10,VLmin,2024-12-15,VLmin,2024-12-20,VLmin,2024-12-25,VLmin,2024-12-30,VLmin
209941_15,Anya,Crop cycle change,no,true,VLmaj,44.6617955118922,25.1560961786558,38RMN,2024-01-05,VLmaj,2024-01-10,VLmaj,2024-01-15,VLmaj,2024-01-20,VLmaj,NA,VLmaj,2024-01-28,VLmaj,2024-02-04,VLmaj,2024-02-09,VLmaj,2024-02-14,VLmaj,2024-02-19,VLmaj,2024-02-24,VLmaj,2024-02-29,VLmaj,2024-03-05,VLmin,2024-03-10,VLmin,2024-03-15,VLmin,2024-03-20,VLmin,2024-03-25,VLmin,2024-03-30,VLmin,2024-04-04,VLmin,2024-04-09,VLmin,2024-04-14,VLmin,2024-04-19,VLmin,2024-04-24,VLmin,NA,noObs,2024-05-04,noChange,2024-05-09,noChange,2024-05-14,noChange,2024-05-19,noChange,2024-05-24,noChange,2024-05-29,noChange,2024-06-03,noChange,2024-06-08,noChange,2024-06-13,noChange,2024-06-18,noChange,2024-06-23,noChange,2024-06-28,noChange,2024-07-03,noChange,2024-07-08,noChange,2024-07-13,noChange,2024-07-18,noChange,2024-07-23,noChange,2024-07-28,noChange,2024-08-02,noChange,2024-08-07,noChange,2024-08-12,noChange,2024-08-17,noChange,2024-08-22,noChange,NA,noChange,2024-09-01,noChange,2024-09-06,noChange,2024-09-11,noChange,2024-09-16,noChange,2024-09-21,noChange,2024-09-26,noChange,2024-10-01,noChange,2024-10-06,noChange,2024-10-11,noChange,2024-10-16,noChange,2024-10-21,noChange,2024-10-26,noChange,NA,noChange,2024-11-05,noChange,2024-11-10,noChange,2024-11-15,noChange,2024-11-20,noChange,NA,noChange,2024-11-28,noChange,2024-12-05,noChange,2024-12-10,noChange,2024-12-16,noChange,2024-12-20,noChange,2024-12-25,noChange,2024-12-30,noChange
254365_3,Amy,Crop cycle change,no,false,VLmin,30.9212629322479,28.622188480701,36RTS,2024-01-03,VLmin,NA,VLmin,2024-01-13,VLmin,2024-01-18,VLmin,2024-01-22,VLmin,2024-01-28,noObs,NA,noObs,2024-02-07,VLmin,2024-02-12,VLmin,2024-02-15,VLmin,2024-02-22,noObs,2024-02-27,noChange,2024-03-02,noChange,2024-03-08,noChange,NA,noObs,2024-03-18,noObs,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noObs,2024-04-11,VGsub,2024-04-17,noChange,NA,noChange,2024-04-26,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,2024-05-21,noChange,2024-05-27,noChange,NA,noChange,2024-06-05,noChange,2024-06-11,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noChange,2024-07-01,noChange,2024-07-06,noChange,NA,noChange,2024-07-16,noChange,2024-07-24,noChange,NA,noChange,2024-07-31,noChange,2024-08-05,noChange,NA,noChange,2024-08-15,noChange,NA,noChange,2024-08-25,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,NA,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-24,noChange,NA,noChange,2024-11-03,noChange,NA,noChange,2024-11-12,noChange,NA,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-08,noChange,2024-12-15,noChange,NA,noChange,2024-12-23,noChange,2024-12-28,noChange
254365_5,Amy,Crop cycle change,no,false,VLmaj,30.8918486474502,28.6969866929266,36RTS,2024-01-03,noChange,2024-01-06,noChange,2024-01-13,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-30,noChange,NA,noChange,2024-02-06,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-08,noChange,NA,noChange,2024-03-18,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,2024-04-17,noChange,NA,noChange,2024-04-26,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,NA,noChange,2024-06-05,noChange,2024-06-11,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noChange,2024-07-01,noChange,2024-07-06,noChange,NA,noChange,2024-07-15,noChange,2024-07-23,noChange,NA,noChange,2024-07-31,noChange,2024-08-05,noChange,NA,noChange,2024-08-15,noChange,NA,noChange,2024-08-24,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,NA,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-24,noChange,NA,noChange,2024-11-03,noChange,NA,noChange,2024-11-12,noChange,NA,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-08,noObs,2024-12-13,VLmaj,2024-12-18,VLmaj,2024-12-22,VLmaj,2024-12-28,VLmaj
254365_6,Amy,Crop cycle change,no,false,VLmin,30.8826468796804,28.6965722783791,36RTS,2024-01-03,noChange,NA,noChange,2024-01-13,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-30,noChange,NA,noChange,2024-02-06,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-08,noChange,NA,noObs,2024-03-18,VLmin,2024-03-23,VLmin,NA,noObs,2024-04-02,noChange,2024-04-10,noChange,NA,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,NA,noChange,2024-06-06,noChange,2024-06-11,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noChange,2024-07-01,noChange,2024-07-06,noChange,NA,noChange,2024-07-15,noChange,2024-07-23,noChange,NA,noChange,2024-07-31,noChange,2024-08-05,noChange,NA,noChange,2024-08-15,noChange,NA,noChange,2024-08-24,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,NA,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-24,noChange,NA,noChange,2024-11-03,noChange,NA,noChange,2024-11-13,noChange,NA,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-08,noChange,2024-12-15,noChange,NA,noChange,2024-12-22,noChange,2024-12-28,noChange
254365_7,team,Crop cycle change,no,false,VLmaj,30.8875105260828,28.6224785331784,36RTS,2024-01-03,noChange,NA,noChange,2024-01-13,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-30,noChange,NA,noChange,2024-02-06,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-08,noChange,NA,noChange,2024-03-17,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,2024-04-17,noChange,NA,noChange,2024-04-26,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,NA,noChange,2024-06-05,noChange,2024-06-11,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noChange,2024-07-01,noChange,2024-07-06,noChange,NA,noChange,2024-07-15,noChange,2024-07-23,noChange,NA,noChange,2024-07-31,noChange,2024-08-05,noChange,NA,noChange,2024-08-15,VLmaj,NA,VLmaj,2024-08-24,VLmaj,2024-08-30,VLmaj,NA,VLmaj,2024-09-09,VLmaj,2024-09-14,VLmaj,NA,noChange,2024-09-24,noChange,NA,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-24,noChange,NA,noChange,2024-11-03,VLsub,NA,VLsub,2024-11-13,noChange,NA,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-08,noChange,2024-12-15,noChange,NA,noChange,2024-12-22,noChange,2024-12-28,noChange
254365_8,Amy,Crop cycle change,no,false,VLmaj,30.8915471647608,28.6967113021969,36RTS,2024-01-03,noChange,2024-01-06,noChange,2024-01-13,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-30,noChange,NA,noChange,2024-02-06,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-08,noChange,NA,noChange,2024-03-18,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,2024-04-17,noChange,NA,noChange,2024-04-26,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,NA,noChange,2024-06-05,noChange,2024-06-11,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noChange,2024-07-01,noChange,2024-07-06,noChange,NA,noChange,2024-07-15,noChange,2024-07-23,noChange,NA,noChange,2024-07-31,noChange,2024-08-05,noChange,NA,noChange,2024-08-15,noChange,NA,noChange,2024-08-24,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,VGsub,NA,VGsub,2024-09-24,VGsub,NA,noObs,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-24,noChange,NA,noChange,2024-11-03,noChange,NA,noChange,2024-11-12,noChange,NA,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-08,noChange,2024-12-13,VLmin,2024-12-18,VLmin,2024-12-22,VLmaj,2024-12-28,VLmaj
254365_9,team,Other,human,false,OCmaj,30.9757887814271,28.6584759326685,36RTS,2024-01-03,noChange,2024-01-06,noChange,2024-01-13,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-28,noChange,NA,noChange,2024-02-07,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-22,noChange,2024-02-27,noChange,2024-03-03,noChange,2024-03-08,noChange,NA,noChange,2024-03-18,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,2024-04-17,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,2024-05-21,noChange,2024-05-27,noChange,NA,noChange,2024-06-06,noChange,2024-06-11,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noChange,2024-07-01,noChange,2024-07-06,noChange,NA,noChange,2024-07-16,noChange,2024-07-24,noChange,NA,noChange,2024-07-31,noChange,2024-08-05,noChange,2024-08-09,noChange,2024-08-15,noChange,NA,noChange,2024-08-25,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,2024-09-18,noChange,2024-09-24,noChange,NA,noChange,2024-10-04,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-24,noChange,2024-10-28,noChange,2024-11-03,noChange,NA,noChange,2024-11-13,noChange,NA,noChange,2024-11-23,noChange,2024-11-28,OCmaj,2024-12-03,OCmaj,2024-12-08,OCmaj,2024-12-13,OCmaj,NA,OCmaj,2024-12-23,OCmaj,2024-12-28,OCmaj
254365_10,team,Crop cycle change; no crop,no,true,VLmaj,30.9333973546353,28.6448420243279,36RTS,2024-01-03,VLmaj,NA,VLmaj,2024-01-13,VLmaj,2024-01-18,VLmaj,2024-01-22,VLmaj,2024-01-28,VLmaj,NA,VLmaj,2024-02-07,VLmaj,2024-02-12,VLmaj,2024-02-15,VLmaj,2024-02-22,VLmaj,2024-02-27,VLmaj,2024-03-03,VLmin,2024-03-08,VLmin,NA,VLmin,2024-03-18,VLmin,2024-03-23,VLmin,NA,VLmin,2024-04-02,VLmin,NA,noObs,2024-04-11,VLsub,2024-04-17,noChange,NA,noChange,2024-04-26,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,2024-05-21,noChange,2024-05-27,noChange,NA,noChange,2024-06-06,noChange,2024-06-11,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noChange,2024-07-01,noChange,2024-07-06,noChange,NA,noChange,2024-07-16,noChange,2024-07-24,noChange,NA,noChange,2024-07-31,noChange,2024-08-05,noChange,NA,noChange,2024-08-15,noChange,NA,noChange,2024-08-25,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,NA,noChange,2024-09-24,noChange,NA,noChange,2024-10-04,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-24,noChange,2024-10-28,noChange,2024-11-03,noChange,NA,noChange,2024-11-12,noChange,NA,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-08,noChange,2024-12-15,noChange,NA,noChange,2024-12-23,noChange,2024-12-28,noChange
259801_1,team,Clear cut,maybe,false,VLmin,113.097056869677,28.9911259965268,49RGN,2024-01-03,noChange,2024-01-07,noChange,2024-01-11,noChange,NA,noChange,NA,noChange,2024-01-27,noChange,2024-02-01,noChange,NA,noChange,2024-02-11,noChange,NA,noChange,NA,noChange,NA,noChange,2024-03-02,noChange,2024-03-07,noChange,2024-03-12,noChange,NA,noChange,2024-03-23,noChange,2024-03-31,noChange,NA,noObs,2024-04-08,noObs,NA,noObs,NA,noObs,2024-04-24,noObs,NA,noObs,NA,noObs,NA,noObs,NA,noObs,2024-05-16,noObs,NA,noObs,2024-05-26,VLsub,2024-06-03,VLsub,NA,VLsub,2024-06-11,VLsub,2024-06-15,VLsub,NA,noObs,NA,VLmin,2024-06-30,VLmin,2024-07-05,VLmin,2024-07-10,VLmin,NA,VLmin,2024-07-21,VLmin,2024-07-25,VLmin,2024-07-30,VLmin,2024-08-04,VLmin,2024-08-09,VLmin,2024-08-14,noObs,2024-08-19,noChange,NA,noObs,2024-08-30,noObs,2024-09-03,VLmin,NA,noObs,2024-09-15,noObs,2024-09-18,VLsub,2024-09-23,VLsub,NA,VLsub,2024-10-03,VLsub,2024-10-09,VLsub,NA,noObs,2024-10-18,noObs,2024-10-23,noChange,2024-10-28,noChange,2024-11-02,noChange,2024-11-07,noChange,NA,noChange,NA,noChange,2024-11-26,noChange,NA,noChange,2024-12-02,noChange,NA,noObs,NA,noObs,2024-12-20,OCsub,NA,OCsub,2024-12-28,OCsub
259801_2,Sasha,Plantation clearing,no,false,VLmaj,113.065347515132,29.0376334281691,49RGN,2024-01-03,noObs,2024-01-07,noObs,2024-01-11,noChange,NA,noChange,NA,noChange,2024-01-27,noChange,2024-02-01,noChange,NA,noChange,2024-02-11,noChange,NA,noChange,NA,noChange,NA,noChange,2024-03-02,noChange,2024-03-07,noChange,2024-03-12,noChange,NA,noChange,2024-03-23,noChange,2024-03-31,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,NA,noChange,2024-04-24,noChange,NA,noChange,NA,noChange,NA,noChange,NA,noChange,2024-05-16,noChange,NA,noChange,2024-05-26,noChange,2024-06-03,noChange,NA,noChange,2024-06-11,noChange,2024-06-15,noChange,NA,noChange,NA,noChange,2024-06-30,noChange,2024-07-05,noChange,2024-07-10,noChange,NA,noChange,2024-07-21,noChange,2024-07-25,noChange,NA,noChange,2024-08-04,noChange,2024-08-09,noChange,2024-08-14,noChange,2024-08-19,noChange,NA,noChange,2024-08-30,noChange,2024-09-03,noChange,NA,noChange,2024-09-15,noChange,2024-09-18,noChange,2024-09-23,noChange,NA,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-23,VLmin,2024-10-28,noObs,2024-11-02,VLmaj,2024-11-07,VLmaj,NA,VLmaj,NA,VLmaj,NA,VLmaj,2024-11-27,VLmaj,2024-12-02,VLmaj,NA,VLmaj,NA,VLmaj,2024-12-20,VLmaj,NA,VLmaj,2024-12-28,VLmaj
259801_3,Sasha,Plantation clearing,no,false,VLmaj,113.119464946177,29.0029550961656,49RGN,2024-01-03,noChange,2024-01-07,noChange,2024-01-11,noChange,NA,noChange,NA,noChange,2024-01-27,noChange,2024-02-01,noChange,NA,noChange,2024-02-11,noChange,NA,noChange,NA,noChange,NA,noChange,2024-03-02,noChange,2024-03-07,noChange,2024-03-12,noChange,NA,noChange,2024-03-23,noChange,2024-03-31,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,NA,noChange,2024-04-24,noChange,NA,noChange,NA,noChange,NA,noChange,NA,noChange,2024-05-16,noChange,NA,noChange,2024-05-26,noChange,2024-06-03,noChange,NA,noChange,2024-06-11,noChange,2024-06-15,noChange,NA,noChange,NA,noChange,2024-06-30,noChange,2024-07-05,noChange,2024-07-10,noChange,NA,noChange,2024-07-21,noChange,2024-07-25,noChange,2024-07-30,noChange,2024-08-04,noChange,2024-08-09,noChange,2024-08-14,noChange,2024-08-19,noChange,NA,noChange,2024-08-30,noChange,2024-09-03,noChange,NA,noChange,2024-09-15,noChange,2024-09-18,noChange,2024-09-23,noChange,NA,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-23,noChange,2024-10-28,noObs,2024-11-02,VLmin,2024-11-07,VLmin,NA,noObs,NA,noObs,NA,noObs,2024-11-27,VLmaj,2024-12-02,VLmaj,NA,VLmaj,NA,VLmaj,2024-12-20,VLmaj,NA,VLmaj,2024-12-28,VLmaj
259801_4,team,Plantation clearing,no,false,VLmaj,113.065863596636,28.9861953916511,49RGN,2024-01-03,noObs,2024-01-07,noObs,2024-01-11,noChange,NA,noChange,NA,noChange,2024-01-27,noChange,2024-02-01,noChange,NA,noChange,2024-02-11,noChange,NA,noChange,NA,noChange,NA,noChange,2024-03-02,noChange,2024-03-07,noChange,2024-03-12,noChange,NA,noChange,2024-03-23,noChange,2024-03-31,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,NA,noChange,2024-04-24,noChange,NA,noChange,NA,noChange,NA,noChange,NA,noChange,2024-05-16,noChange,NA,noChange,2024-05-26,noChange,2024-06-03,noChange,NA,noChange,2024-06-11,noChange,2024-06-15,noChange,NA,noChange,NA,noChange,2024-06-30,noChange,2024-07-05,noChange,2024-07-10,noChange,NA,noChange,2024-07-21,noChange,2024-07-25,noChange,NA,noChange,2024-08-04,noChange,2024-08-09,noChange,2024-08-14,noChange,2024-08-19,noChange,NA,noChange,2024-08-30,noChange,2024-09-03,noChange,NA,noChange,2024-09-15,noChange,2024-09-18,noChange,2024-09-23,noChange,NA,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-18,noChange,2024-10-23,noChange,2024-10-28,noChange,2024-11-02,noChange,2024-11-07,VLmaj,NA,VLmaj,NA,VLmaj,2024-11-26,VLmaj,NA,VLmaj,2024-12-02,VLmaj,NA,VLmaj,NA,VLmaj,2024-12-20,VLmaj,NA,VLmaj,2024-12-28,VLmaj
259801_5,team,Variable water,no,false,VLmaj,113.083541802965,29.0387057247232,49RGN,NA,noObs,2024-01-07,noObs,2024-01-11,noChange,NA,noChange,NA,noChange,2024-01-27,noChange,2024-02-01,noChange,NA,noChange,2024-02-11,noChange,NA,noChange,NA,noChange,NA,noChange,2024-03-02,noChange,2024-03-07,noChange,2024-03-12,noChange,NA,noChange,2024-03-23,noChange,2024-03-31,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,NA,noChange,2024-04-24,noChange,NA,noChange,NA,noChange,NA,noChange,NA,noChange,2024-05-16,noChange,NA,noChange,2024-05-26,noChange,2024-06-03,noChange,NA,noChange,2024-06-11,noChange,2024-06-15,noChange,NA,noObs,NA,noObs,2024-06-30,noObs,2024-07-05,noObs,2024-07-10,OCmin,NA,OCmin,2024-07-21,OCmin,2024-07-25,OCmin,NA,OCmin,2024-08-04,OCmin,2024-08-09,OCmin,2024-08-14,noObs,2024-08-19,noObs,NA,noObs,2024-08-30,VLmaj,2024-09-03,VLmaj,NA,VLmaj,2024-09-15,VLmaj,2024-09-18,VLmaj,2024-09-23,VLmaj,NA,noObs,2024-10-03,noObs,2024-10-08,noObs,NA,noObs,2024-10-18,noObs,2024-10-23,VLmin,2024-10-28,noObs,2024-11-02,noObs,2024-11-07,OCmin,NA,noObs,NA,noObs,NA,noObs,2024-11-27,noObs,2024-12-02,noChange,NA,noChange,NA,noChange,2024-12-20,noChange,NA,noChange,2024-12-28,noChange
259801_6,team,No Change,no,false,noChange,113.089149759037,29.0418667573784,49RGN,2024-01-03,noChange,2024-01-07,noChange,2024-01-11,noChange,NA,noChange,NA,noChange,2024-01-27,noChange,2024-02-01,noChange,NA,noChange,2024-02-11,noChange,NA,noChange,NA,noChange,NA,noChange,2024-03-02,noChange,2024-03-07,noChange,2024-03-12,noChange,NA,noChange,2024-03-23,noChange,2024-03-31,noChange,NA,noChange,2024-04-08,noChange,NA,noChange,NA,noChange,2024-04-24,noChange,NA,noChange,NA,noChange,NA,noChange,NA,noChange,2024-05-16,noChange,NA,noChange,2024-05-26,noChange,2024-06-03,noChange,NA,noChange,2024-06-11,noChange,2024-06-15,noChange,NA,noChange,NA,noChange,2024-06-30,noChange,2024-07-05,noChange,2024-07-10,noChange,NA,noChange,2024-07-21,noChange,2024-07-25,noChange,NA,noChange,2024-08-06,noChange,2024-08-09,noChange,2024-08-14,noChange,2024-08-19,noChange,NA,noChange,2024-08-30,noChange,2024-09-03,noChange,NA,noChange,2024-09-15,noChange,2024-09-18,noChange,2024-09-23,noChange,NA,noChange,2024-10-03,noChange,2024-10-08,noChange,NA,noChange,2024-10-18,noChange,2024-10-25,noChange,2024-10-28,noChange,2024-11-02,noChange,2024-11-07,noChange,NA,noChange,NA,noChange,2024-11-26,noChange,NA,noChange,2024-12-02,noChange,NA,noChange,NA,noChange,2024-12-20,noChange,NA,noChange,2024-12-28,noChange
259801_7,team,Clear cut,human,false,VLmin,113.061583903574,29.0187433532812,49RGN,2024-01-03,noObs,2024-01-07,noObs,2024-01-11,noChange,NA,noChange,NA,noChange,2024-01-27,noChange,2024-02-01,noChange,NA,noChange,2024-02-11,noChange,NA,noChange,NA,noChange,NA,noChange,2024-03-02,noChange,2024-03-07,noChange,2024-03-12,noChange,NA,noObs,2024-03-23,noObs,2024-03-31,VLsub,NA,noObs,2024-04-08,noObs,NA,noObs,NA,noObs,2024-04-24,noObs,NA,noObs,NA,noObs,NA,noObs,NA,noObs,2024-05-16,noObs,NA,noObs,2024-05-26,noObs,2024-06-03,noObs,NA,noObs,2024-06-11,VLmin,2024-06-15,VLmin,NA,VLmin,NA,VLmin,2024-06-30,VLmin,2024-07-05,VLsub,2024-07-10,VLsub,NA,VLsub,2024-07-21,VLsub,2024-07-25,VLsub,2024-07-30,VLsub,2024-08-04,VLsub,2024-08-09,VLsub,2024-08-14,VLsub,2024-08-19,VLsub,NA,VLsub,2024-08-30,VLsub,2024-09-03,VLsub,NA,VLsub,2024-09-15,VLsub,2024-09-18,VLsub,2024-09-23,VLsub,NA,VLsub,2024-10-03,VLsub,2024-10-09,VLsub,NA,VLsub,2024-10-18,VLsub,2024-10-23,VLsub,2024-10-28,VLsub,2024-11-02,VLsub,2024-11-07,VLsub,NA,VLsub,NA,VLsub,NA,VLsub,2024-11-27,VLsub,2024-12-02,VLsub,NA,VLsub,NA,VLsub,2024-12-20,VLsub,NA,VLsub,2024-12-28,VLsub
259801_8,team,Clear cut,no,false,VLmin,113.0600606996,29.0195787786452,49RGN,2024-01-03,noObs,2024-01-07,noObs,2024-01-11,noChange,NA,noChange,NA,noChange,2024-01-27,noChange,2024-02-01,noChange,NA,noChange,2024-02-11,noChange,NA,noChange,NA,noChange,NA,noChange,2024-03-02,noChange,2024-03-07,noChange,2024-03-12,noChange,NA,noChange,2024-03-23,noChange,2024-03-31,noChange,NA,noObs,2024-04-08,noObs,NA,noObs,NA,noObs,2024-04-24,noObs,NA,noObs,NA,noObs,NA,noObs,NA,noObs,2024-05-16,noObs,NA,noObs,2024-05-26,noObs,2024-06-03,noObs,NA,noObs,2024-06-11,noObs,2024-06-15,noObs,NA,noObs,NA,noObs,2024-06-30,noObs,2024-07-05,VLsub,2024-07-10,noObs,NA,noObs,2024-07-21,VLmin,2024-07-25,VLmin,2024-07-30,VLmin,2024-08-04,VLmin,2024-08-09,VLmin,2024-08-14,VLmin,2024-08-19,VLmin,NA,VLmin,2024-08-30,VLmin,2024-09-03,VLmin,NA,VLmin,2024-09-15,VLmin,2024-09-18,VLmin,2024-09-23,VLmin,NA,VLmin,2024-10-03,VLmin,2024-10-09,VLmin,NA,noObs,2024-10-18,noObs,2024-10-23,VLsub,2024-10-28,VLsub,2024-11-02,VLsub,2024-11-07,VLsub,NA,VLsub,NA,VLsub,NA,VLsub,2024-11-27,VLsub,2024-12-02,VLsub,NA,VLsub,NA,VLsub,2024-12-20,VLsub,NA,VLsub,2024-12-28,VLsub
